0.2,180,2887,62,0.913,0.158,0.224,2.7,7
0.1,170,2887,62,0.913,0.158,0.224,2.7,7
0.1,160,2887,62,0.913,0.158,0.224,2.7,7
0,150,2887,62,0.913,0.158,0.224,2.7,7
0,140,2887,62,0.913,0.158,0.224,2.7,7
-0.1,130,2887,62,0.913,0.158,0.224,2.7,7
-0.1,120,2887,62,0.913,0.158,0.224,2.7,7
-0.1,110,2887,62,0.913,0.158,0.224,2.7,7
-0.1,100,2887,62,0.913,0.158,0.224,2.7,7
-0.1,90,2887,62,0.913,0.158,0.224,2.7,7
-0.1,80,2887,62,0.913,0.158,0.224,2.7,7
-0.1,70,2887,62,0.913,0.158,0.224,2.7,7
0,60,2887,62,0.913,0.158,0.224,2.7,7
0.2,50,2887,62,0.913,0.158,0.224,2.7,7
0.5,40,2887,62,0.913,0.158,0.224,2.7,7
1,30,2887,62,0.913,0.158,0.224,2.7,7
2,20,2887,62,0.913,0.158,0.224,2.7,7
5.4,10,2887,62,0.913,0.158,0.224,2.7,7
0,0,2887,62,0.913,0.158,0.224,2.7,7
16.3,1000,2720,77,0.994,0.19,0.224,2.7,7
15.9,990,2720,77,0.994,0.19,0.224,2.7,7
15.5,980,2720,77,0.994,0.19,0.224,2.7,7
15.2,970,2720,77,0.994,0.19,0.224,2.7,7
14.8,960,2720,77,0.994,0.19,0.224,2.7,7
14.5,950,2720,77,0.994,0.19,0.224,2.7,7
14.1,940,2720,77,0.994,0.19,0.224,2.7,7
13.8,930,2720,77,0.994,0.19,0.224,2.7,7
13.5,920,2720,77,0.994,0.19,0.224,2.7,7
13.1,910,2720,77,0.994,0.19,0.224,2.7,7
12.8,900,2720,77,0.994,0.19,0.224,2.7,7
12.5,890,2720,77,0.994,0.19,0.224,2.7,7
12.2,880,2720,77,0.994,0.19,0.224,2.7,7
11.9,870,2720,77,0.994,0.19,0.224,2.7,7
11.6,860,2720,77,0.994,0.19,0.224,2.7,7
11.3,850,2720,77,0.994,0.19,0.224,2.7,7
11,840,2720,77,0.994,0.19,0.224,2.7,7
10.7,830,2720,77,0.994,0.19,0.224,2.7,7
10.4,820,2720,77,0.994,0.19,0.224,2.7,7
10.1,810,2720,77,0.994,0.19,0.224,2.7,7
9.9,800,2720,77,0.994,0.19,0.224,2.7,7
9.6,790,2720,77,0.994,0.19,0.224,2.7,7
9.3,780,2720,77,0.994,0.19,0.224,2.7,7
9.1,770,2720,77,0.994,0.19,0.224,2.7,7
8.8,760,2720,77,0.994,0.19,0.224,2.7,7
8.6,750,2720,77,0.994,0.19,0.224,2.7,7
8.3,740,2720,77,0.994,0.19,0.224,2.7,7
8.1,730,2720,77,0.994,0.19,0.224,2.7,7
7.9,720,2720,77,0.994,0.19,0.224,2.7,7
7.6,710,2720,77,0.994,0.19,0.224,2.7,7
7.4,700,2720,77,0.994,0.19,0.224,2.7,7
7.2,690,2720,77,0.994,0.19,0.224,2.7,7
7,680,2720,77,0.994,0.19,0.224,2.7,7
6.8,670,2720,77,0.994,0.19,0.224,2.7,7
6.6,660,2720,77,0.994,0.19,0.224,2.7,7
6.4,650,2720,77,0.994,0.19,0.224,2.7,7
6.2,640,2720,77,0.994,0.19,0.224,2.7,7
6,630,2720,77,0.994,0.19,0.224,2.7,7
5.8,620,2720,77,0.994,0.19,0.224,2.7,7
5.6,610,2720,77,0.994,0.19,0.224,2.7,7
5.4,600,2720,77,0.994,0.19,0.224,2.7,7
5.2,590,2720,77,0.994,0.19,0.224,2.7,7
5.1,580,2720,77,0.994,0.19,0.224,2.7,7
4.9,570,2720,77,0.994,0.19,0.224,2.7,7
4.7,560,2720,77,0.994,0.19,0.224,2.7,7
4.6,550,2720,77,0.994,0.19,0.224,2.7,7
4.4,540,2720,77,0.994,0.19,0.224,2.7,7
4.3,530,2720,77,0.994,0.19,0.224,2.7,7
4.1,520,2720,77,0.994,0.19,0.224,2.7,7
3.9,510,2720,77,0.994,0.19,0.224,2.7,7
3.8,500,2720,77,0.994,0.19,0.224,2.7,7
3.6,490,2720,77,0.994,0.19,0.224,2.7,7
3.5,480,2720,77,0.994,0.19,0.224,2.7,7
3.4,470,2720,77,0.994,0.19,0.224,2.7,7
3.2,460,2720,77,0.994,0.19,0.224,2.7,7
3.1,450,2720,77,0.994,0.19,0.224,2.7,7
2.9,440,2720,77,0.994,0.19,0.224,2.7,7
2.8,430,2720,77,0.994,0.19,0.224,2.7,7
2.7,420,2720,77,0.994,0.19,0.224,2.7,7
2.6,410,2720,77,0.994,0.19,0.224,2.7,7
2.4,400,2720,77,0.994,0.19,0.224,2.7,7
2.3,390,2720,77,0.994,0.19,0.224,2.7,7
2.2,380,2720,77,0.994,0.19,0.224,2.7,7
2.1,370,2720,77,0.994,0.19,0.224,2.7,7
2,360,2720,77,0.994,0.19,0.224,2.7,7
1.8,350,2720,77,0.994,0.19,0.224,2.7,7
1.7,340,2720,77,0.994,0.19,0.224,2.7,7
1.6,330,2720,77,0.994,0.19,0.224,2.7,7
1.5,320,2720,77,0.994,0.19,0.224,2.7,7
1.4,310,2720,77,0.994,0.19,0.224,2.7,7
1.3,300,2720,77,0.994,0.19,0.224,2.7,7
1.2,290,2720,77,0.994,0.19,0.224,2.7,7
1.1,280,2720,77,0.994,0.19,0.224,2.7,7
1,270,2720,77,0.994,0.19,0.224,2.7,7
0.9,260,2720,77,0.994,0.19,0.224,2.7,7
0.8,250,2720,77,0.994,0.19,0.224,2.7,7
0.7,240,2720,77,0.994,0.19,0.224,2.7,7
0.7,230,2720,77,0.994,0.19,0.224,2.7,7
0.6,220,2720,77,0.994,0.19,0.224,2.7,7
0.5,210,2720,77,0.994,0.19,0.224,2.7,7
0.4,200,2720,77,0.994,0.19,0.224,2.7,7
0.3,190,2720,77,0.994,0.19,0.224,2.7,7
0.3,180,2720,77,0.994,0.19,0.224,2.7,7
0.2,170,2720,77,0.994,0.19,0.224,2.7,7
0.1,160,2720,77,0.994,0.19,0.224,2.7,7
0.1,150,2720,77,0.994,0.19,0.224,2.7,7
0,140,2720,77,0.994,0.19,0.224,2.7,7
0,130,2720,77,0.994,0.19,0.224,2.7,7
-0.1,120,2720,77,0.994,0.19,0.224,2.7,7
-0.1,110,2720,77,0.994,0.19,0.224,2.7,7
-0.1,100,2720,77,0.994,0.19,0.224,2.7,7
-0.1,90,2720,77,0.994,0.19,0.224,2.7,7
-0.1,80,2720,77,0.994,0.19,0.224,2.7,7
-0.1,70,2720,77,0.994,0.19,0.224,2.7,7
0,60,2720,77,0.994,0.19,0.224,2.7,7
0.2,50,2720,77,0.994,0.19,0.224,2.7,7
0.4,40,2720,77,0.994,0.19,0.224,2.7,7
0.9,30,2720,77,0.994,0.19,0.224,2.7,7
2,20,2720,77,0.994,0.19,0.224,2.7,7
5.3,10,2720,77,0.994,0.19,0.224,2.7,7
0,0,2720,77,0.994,0.19,0.224,2.7,7
9.1,1000,2850,220,1.515,0.31,0.308,2.5,10
8.9,990,2850,220,1.515,0.31,0.308,2.5,10
8.8,980,2850,220,1.515,0.31,0.308,2.5,10
8.6,970,2850,220,1.515,0.31,0.308,2.5,10
8.5,960,2850,220,1.515,0.31,0.308,2.5,10
8.3,950,2850,220,1.515,0.31,0.308,2.5,10
8.1,940,2850,220,1.515,0.31,0.308,2.5,10
8,930,2850,220,1.515,0.31,0.308,2.5,10
7.8,920,2850,220,1.515,0.31,0.308,2.5,10
7.7,910,2850,220,1.515,0.31,0.308,2.5,10
7.5,900,2850,220,1.515,0.31,0.308,2.5,10
7.4,890,2850,220,1.515,0.31,0.308,2.5,10
7.2,880,2850,220,1.515,0.31,0.308,2.5,10
7.1,870,2850,220,1.515,0.31,0.308,2.5,10
7,860,2850,220,1.515,0.31,0.308,2.5,10
6.8,850,2850,220,1.515,0.31,0.308,2.5,10
6.7,840,2850,220,1.515,0.31,0.308,2.5,10
6.5,830,2850,220,1.515,0.31,0.308,2.5,10
6.4,820,2850,220,1.515,0.31,0.308,2.5,10
6.3,810,2850,220,1.515,0.31,0.308,2.5,10
6.1,800,2850,220,1.515,0.31,0.308,2.5,10
6,790,2850,220,1.515,0.31,0.308,2.5,10
5.9,780,2850,220,1.515,0.31,0.308,2.5,10
5.7,770,2850,220,1.515,0.31,0.308,2.5,10
5.6,760,2850,220,1.515,0.31,0.308,2.5,10
5.5,750,2850,220,1.515,0.31,0.308,2.5,10
5.4,740,2850,220,1.515,0.31,0.308,2.5,10
5.2,730,2850,220,1.515,0.31,0.308,2.5,10
5.1,720,2850,220,1.515,0.31,0.308,2.5,10
5,710,2850,220,1.515,0.31,0.308,2.5,10
4.9,700,2850,220,1.515,0.31,0.308,2.5,10
4.8,690,2850,220,1.515,0.31,0.308,2.5,10
4.7,680,2850,220,1.515,0.31,0.308,2.5,10
4.5,670,2850,220,1.515,0.31,0.308,2.5,10
4.4,660,2850,220,1.515,0.31,0.308,2.5,10
4.3,650,2850,220,1.515,0.31,0.308,2.5,10
4.2,640,2850,220,1.515,0.31,0.308,2.5,10
4.1,630,2850,220,1.515,0.31,0.308,2.5,10
4,620,2850,220,1.515,0.31,0.308,2.5,10
3.9,610,2850,220,1.515,0.31,0.308,2.5,10
3.8,600,2850,220,1.515,0.31,0.308,2.5,10
3.6,590,2850,220,1.515,0.31,0.308,2.5,10
3.5,580,2850,220,1.515,0.31,0.308,2.5,10
3.4,570,2850,220,1.515,0.31,0.308,2.5,10
3.3,560,2850,220,1.515,0.31,0.308,2.5,10
3.2,550,2850,220,1.515,0.31,0.308,2.5,10
3.1,540,2850,220,1.515,0.31,0.308,2.5,10
3,530,2850,220,1.515,0.31,0.308,2.5,10
2.9,520,2850,220,1.515,0.31,0.308,2.5,10
2.8,510,2850,220,1.515,0.31,0.308,2.5,10
2.7,500,2850,220,1.515,0.31,0.308,2.5,10
2.6,490,2850,220,1.515,0.31,0.308,2.5,10
2.5,480,2850,220,1.515,0.31,0.308,2.5,10
2.4,470,2850,220,1.515,0.31,0.308,2.5,10
2.4,460,2850,220,1.515,0.31,0.308,2.5,10
2.3,450,2850,220,1.515,0.31,0.308,2.5,10
2.2,440,2850,220,1.515,0.31,0.308,2.5,10
2.1,430,2850,220,1.515,0.31,0.308,2.5,10
2,420,2850,220,1.515,0.31,0.308,2.5,10
1.9,410,2850,220,1.515,0.31,0.308,2.5,10
1.8,400,2850,220,1.515,0.31,0.308,2.5,10
1.7,390,2850,220,1.515,0.31,0.308,2.5,10
1.6,380,2850,220,1.515,0.31,0.308,2.5,10
1.6,370,2850,220,1.515,0.31,0.308,2.5,10
1.5,360,2850,220,1.515,0.31,0.308,2.5,10
1.4,350,2850,220,1.515,0.31,0.308,2.5,10
1.3,340,2850,220,1.515,0.31,0.308,2.5,10
1.2,330,2850,220,1.515,0.31,0.308,2.5,10
1.2,320,2850,220,1.515,0.31,0.308,2.5,10
1.1,310,2850,220,1.515,0.31,0.308,2.5,10
1,300,2850,220,1.515,0.31,0.308,2.5,10
0.9,290,2850,220,1.515,0.31,0.308,2.5,10
0.8,280,2850,220,1.515,0.31,0.308,2.5,10
0.8,270,2850,220,1.515,0.31,0.308,2.5,10
0.7,260,2850,220,1.515,0.31,0.308,2.5,10
0.6,250,2850,220,1.515,0.31,0.308,2.5,10
0.6,240,2850,220,1.515,0.31,0.308,2.5,10
0.5,230,2850,220,1.515,0.31,0.308,2.5,10
0.4,220,2850,220,1.515,0.31,0.308,2.5,10
0.4,210,2850,220,1.515,0.31,0.308,2.5,10
0.3,200,2850,220,1.515,0.31,0.308,2.5,10
0.2,190,2850,220,1.515,0.31,0.308,2.5,10
0.2,180,2850,220,1.515,0.31,0.308,2.5,10
0.1,170,2850,220,1.515,0.31,0.308,2.5,10
0.1,160,2850,220,1.515,0.31,0.308,2.5,10
0,150,2850,220,1.515,0.31,0.308,2.5,10
0,140,2850,220,1.515,0.31,0.308,2.5,10
0,130,2850,220,1.515,0.31,0.308,2.5,10
-0.1,120,2850,220,1.515,0.31,0.308,2.5,10
-0.1,110,2850,220,1.515,0.31,0.308,2.5,10
-0.1,100,2850,220,1.515,0.31,0.308,2.5,10
-0.1,90,2850,220,1.515,0.31,0.308,2.5,10
-0.1,80,2850,220,1.515,0.31,0.308,2.5,10
-0.1,70,2850,220,1.515,0.31,0.308,2.5,10
0,60,2850,220,1.515,0.31,0.308,2.5,10
0.2,50,2850,220,1.515,0.31,0.308,2.5,10
0.4,40,2850,220,1.515,0.31,0.308,2.5,10
0.9,30,2850,220,1.515,0.31,0.308,2.5,10
1.9,20,2850,220,1.515,0.31,0.308,2.5,10
4.9,10,2850,220,1.515,0.31,0.308,2.5,10
0,0,2850,220,1.515,0.31,0.308,2.5,10
9.9,1000,2750,220,1.515,0.31,0.308,2.5,10
9.8,990,2750,220,1.515,0.31,0.308,2.5,10
9.6,980,2750,220,1.515,0.31,0.308,2.5,10
9.4,970,2750,220,1.515,0.31,0.308,2.5,10
9.2,960,2750,220,1.515,0.31,0.308,2.5,10
9.1,950,2750,220,1.515,0.31,0.308,2.5,10
8.9,940,2750,220,1.515,0.31,0.308,2.5,10
8.7,930,2750,220,1.515,0.31,0.308,2.5,10
8.5,920,2750,220,1.515,0.31,0.308,2.5,10
8.4,910,2750,220,1.515,0.31,0.308,2.5,10
8.2,900,2750,220,1.515,0.31,0.308,2.5,10
8.1,890,2750,220,1.515,0.31,0.308,2.5,10
7.9,880,2750,220,1.515,0.31,0.308,2.5,10
7.7,870,2750,220,1.515,0.31,0.308,2.5,10
7.6,860,2750,220,1.515,0.31,0.308,2.5,10
7.4,850,2750,220,1.515,0.31,0.308,2.5,10
7.3,840,2750,220,1.515,0.31,0.308,2.5,10
7.1,830,2750,220,1.515,0.31,0.308,2.5,10
7,820,2750,220,1.515,0.31,0.308,2.5,10
6.8,810,2750,220,1.515,0.31,0.308,2.5,10
6.7,800,2750,220,1.515,0.31,0.308,2.5,10
6.6,790,2750,220,1.515,0.31,0.308,2.5,10
6.4,780,2750,220,1.515,0.31,0.308,2.5,10
6.3,770,2750,220,1.515,0.31,0.308,2.5,10
6.1,760,2750,220,1.515,0.31,0.308,2.5,10
6,750,2750,220,1.515,0.31,0.308,2.5,10
5.9,740,2750,220,1.515,0.31,0.308,2.5,10
5.7,730,2750,220,1.515,0.31,0.308,2.5,10
5.6,720,2750,220,1.515,0.31,0.308,2.5,10
5.5,710,2750,220,1.515,0.31,0.308,2.5,10
5.3,700,2750,220,1.515,0.31,0.308,2.5,10
5.2,690,2750,220,1.515,0.31,0.308,2.5,10
5.1,680,2750,220,1.515,0.31,0.308,2.5,10
5,670,2750,220,1.515,0.31,0.308,2.5,10
4.8,660,2750,220,1.515,0.31,0.308,2.5,10
4.7,650,2750,220,1.515,0.31,0.308,2.5,10
4.6,640,2750,220,1.515,0.31,0.308,2.5,10
4.5,630,2750,220,1.515,0.31,0.308,2.5,10
4.3,620,2750,220,1.515,0.31,0.308,2.5,10
4.2,610,2750,220,1.515,0.31,0.308,2.5,10
4.1,600,2750,220,1.515,0.31,0.308,2.5,10
4,590,2750,220,1.515,0.31,0.308,2.5,10
3.9,580,2750,220,1.515,0.31,0.308,2.5,10
3.8,570,2750,220,1.515,0.31,0.308,2.5,10
3.6,560,2750,220,1.515,0.31,0.308,2.5,10
3.5,550,2750,220,1.515,0.31,0.308,2.5,10
3.4,540,2750,220,1.515,0.31,0.308,2.5,10
3.3,530,2750,220,1.515,0.31,0.308,2.5,10
3.2,520,2750,220,1.515,0.31,0.308,2.5,10
3.1,510,2750,220,1.515,0.31,0.308,2.5,10
3,500,2750,220,1.515,0.31,0.308,2.5,10
2.9,490,2750,220,1.515,0.31,0.308,2.5,10
2.8,480,2750,220,1.515,0.31,0.308,2.5,10
2.7,470,2750,220,1.515,0.31,0.308,2.5,10
2.6,460,2750,220,1.515,0.31,0.308,2.5,10
2.5,450,2750,220,1.515,0.31,0.308,2.5,10
2.4,440,2750,220,1.515,0.31,0.308,2.5,10
2.3,430,2750,220,1.515,0.31,0.308,2.5,10
2.2,420,2750,220,1.515,0.31,0.308,2.5,10
2.1,410,2750,220,1.515,0.31,0.308,2.5,10
2,400,2750,220,1.515,0.31,0.308,2.5,10
1.9,390,2750,220,1.515,0.31,0.308,2.5,10
1.8,380,2750,220,1.515,0.31,0.308,2.5,10
1.7,370,2750,220,1.515,0.31,0.308,2.5,10
1.6,360,2750,220,1.515,0.31,0.308,2.5,10
1.5,350,2750,220,1.515,0.31,0.308,2.5,10
1.5,340,2750,220,1.515,0.31,0.308,2.5,10
1.4,330,2750,220,1.515,0.31,0.308,2.5,10
1.3,320,2750,220,1.515,0.31,0.308,2.5,10
1.2,310,2750,220,1.515,0.31,0.308,2.5,10
1.1,300,2750,220,1.515,0.31,0.308,2.5,10
1,290,2750,220,1.515,0.31,0.308,2.5,10
0.9,280,2750,220,1.515,0.31,0.308,2.5,10
0.9,270,2750,220,1.515,0.31,0.308,2.5,10
0.8,260,2750,220,1.515,0.31,0.308,2.5,10
0.7,250,2750,220,1.515,0.31,0.308,2.5,10
0.6,240,2750,220,1.515,0.31,0.308,2.5,10
0.6,230,2750,220,1.515,0.31,0.308,2.5,10
0.5,220,2750,220,1.515,0.31,0.308,2.5,10
0.4,210,2750,220,1.515,0.31,0.308,2.5,10
0.4,200,2750,220,1.515,0.31,0.308,2.5,10
0.3,190,2750,220,1.515,0.31,0.308,2.5,10
0.2,180,2750,220,1.515,0.31,0.308,2.5,10
0.2,170,2750,220,1.515,0.31,0.308,2.5,10
0.1,160,2750,220,1.515,0.31,0.308,2.5,10
0.1,150,2750,220,1.515,0.31,0.308,2.5,10
0,140,2750,220,1.515,0.31,0.308,2.5,10
0,130,2750,220,1.515,0.31,0.308,2.5,10
-0.1,120,2750,220,1.515,0.31,0.308,2.5,10
-0.1,110,2750,220,1.515,0.31,0.308,2.5,10
-0.1,100,2750,220,1.515,0.31,0.308,2.5,10
-0.1,90,2750,220,1.515,0.31,0.308,2.5,10
-0.1,80,2750,220,1.515,0.31,0.308,2.5,10
-0.1,70,2750,220,1.515,0.31,0.308,2.5,10
0,60,2750,220,1.515,0.31,0.308,2.5,10
0.1,50,2750,220,1.515,0.31,0.308,2.5,10
0.4,40,2750,220,1.515,0.31,0.308,2.5,10
0.8,30,2750,220,1.515,0.31,0.308,2.5,10
1.8,20,2750,220,1.515,0.31,0.308,2.5,10
4.9,10,2750,220,1.515,0.31,0.308,2.5,10
0,0,2750,220,1.515,0.31,0.308,2.5,10
8.7,1000,3000,190,1.353,0.276,0.308,2.5,10
8.5,990,3000,190,1.353,0.276,0.308,2.5,10
8.4,980,3000,190,1.353,0.276,0.308,2.5,10
8.2,970,3000,190,1.353,0.276,0.308,2.5,10
8,960,3000,190,1.353,0.276,0.308,2.5,10
7.9,950,3000,190,1.353,0.276,0.308,2.5,10
7.7,940,3000,190,1.353,0.276,0.308,2.5,10
7.6,930,3000,190,1.353,0.276,0.308,2.5,10
7.4,920,3000,190,1.353,0.276,0.308,2.5,10
7.3,910,3000,190,1.353,0.276,0.308,2.5,10
7.1,900,3000,190,1.353,0.276,0.308,2.5,10
7,890,3000,190,1.353,0.276,0.308,2.5,10
6.8,880,3000,190,1.353,0.276,0.308,2.5,10
6.7,870,3000,190,1.353,0.276,0.308,2.5,10
6.6,860,3000,190,1.353,0.276,0.308,2.5,10
6.4,850,3000,190,1.353,0.276,0.308,2.5,10
6.3,840,3000,190,1.353,0.276,0.308,2.5,10
6.1,830,3000,190,1.353,0.276,0.308,2.5,10
6,820,3000,190,1.353,0.276,0.308,2.5,10
5.9,810,3000,190,1.353,0.276,0.308,2.5,10
5.7,800,3000,190,1.353,0.276,0.308,2.5,10
5.6,790,3000,190,1.353,0.276,0.308,2.5,10
5.5,780,3000,190,1.353,0.276,0.308,2.5,10
5.4,770,3000,190,1.353,0.276,0.308,2.5,10
5.2,760,3000,190,1.353,0.276,0.308,2.5,10
5.1,750,3000,190,1.353,0.276,0.308,2.5,10
5,740,3000,190,1.353,0.276,0.308,2.5,10
4.9,730,3000,190,1.353,0.276,0.308,2.5,10
4.8,720,3000,190,1.353,0.276,0.308,2.5,10
4.6,710,3000,190,1.353,0.276,0.308,2.5,10
4.5,700,3000,190,1.353,0.276,0.308,2.5,10
4.4,690,3000,190,1.353,0.276,0.308,2.5,10
4.3,680,3000,190,1.353,0.276,0.308,2.5,10
4.2,670,3000,190,1.353,0.276,0.308,2.5,10
4.1,660,3000,190,1.353,0.276,0.308,2.5,10
4,650,3000,190,1.353,0.276,0.308,2.5,10
3.9,640,3000,190,1.353,0.276,0.308,2.5,10
3.8,630,3000,190,1.353,0.276,0.308,2.5,10
3.6,620,3000,190,1.353,0.276,0.308,2.5,10
3.5,610,3000,190,1.353,0.276,0.308,2.5,10
3.4,600,3000,190,1.353,0.276,0.308,2.5,10
3.3,590,3000,190,1.353,0.276,0.308,2.5,10
3.2,580,3000,190,1.353,0.276,0.308,2.5,10
3.1,570,3000,190,1.353,0.276,0.308,2.5,10
3,560,3000,190,1.353,0.276,0.308,2.5,10
2.9,550,3000,190,1.353,0.276,0.308,2.5,10
2.9,540,3000,190,1.353,0.276,0.308,2.5,10
2.8,530,3000,190,1.353,0.276,0.308,2.5,10
2.7,520,3000,190,1.353,0.276,0.308,2.5,10
2.6,510,3000,190,1.353,0.276,0.308,2.5,10
2.5,500,3000,190,1.353,0.276,0.308,2.5,10
2.4,490,3000,190,1.353,0.276,0.308,2.5,10
2.3,480,3000,190,1.353,0.276,0.308,2.5,10
2.2,470,3000,190,1.353,0.276,0.308,2.5,10
2.1,460,3000,190,1.353,0.276,0.308,2.5,10
2,450,3000,190,1.353,0.276,0.308,2.5,10
1.9,440,3000,190,1.353,0.276,0.308,2.5,10
1.9,430,3000,190,1.353,0.276,0.308,2.5,10
1.8,420,3000,190,1.353,0.276,0.308,2.5,10
1.7,410,3000,190,1.353,0.276,0.308,2.5,10
1.6,400,3000,190,1.353,0.276,0.308,2.5,10
1.5,390,3000,190,1.353,0.276,0.308,2.5,10
1.5,380,3000,190,1.353,0.276,0.308,2.5,10
1.4,370,3000,190,1.353,0.276,0.308,2.5,10
1.3,360,3000,190,1.353,0.276,0.308,2.5,10
1.2,350,3000,190,1.353,0.276,0.308,2.5,10
1.1,340,3000,190,1.353,0.276,0.308,2.5,10
1.1,330,3000,190,1.353,0.276,0.308,2.5,10
1,320,3000,190,1.353,0.276,0.308,2.5,10
0.9,310,3000,190,1.353,0.276,0.308,2.5,10
0.9,300,3000,190,1.353,0.276,0.308,2.5,10
0.8,290,3000,190,1.353,0.276,0.308,2.5,10
0.7,280,3000,190,1.353,0.276,0.308,2.5,10
0.6,270,3000,190,1.353,0.276,0.308,2.5,10
0.6,260,3000,190,1.353,0.276,0.308,2.5,10
0.5,250,3000,190,1.353,0.276,0.308,2.5,10
0.5,240,3000,190,1.353,0.276,0.308,2.5,10
0.4,230,3000,190,1.353,0.276,0.308,2.5,10
0.3,220,3000,190,1.353,0.276,0.308,2.5,10
0.3,210,3000,190,1.353,0.276,0.308,2.5,10
0.2,200,3000,190,1.353,0.276,0.308,2.5,10
0.2,190,3000,190,1.353,0.276,0.308,2.5,10
0.1,180,3000,190,1.353,0.276,0.308,2.5,10
0.1,170,3000,190,1.353,0.276,0.308,2.5,10
0,160,3000,190,1.353,0.276,0.308,2.5,10
0,150,3000,190,1.353,0.276,0.308,2.5,10
0,140,3000,190,1.353,0.276,0.308,2.5,10
-0.1,130,3000,190,1.353,0.276,0.308,2.5,10
-0.1,120,3000,190,1.353,0.276,0.308,2.5,10
-0.1,110,3000,190,1.353,0.276,0.308,2.5,10
-0.1,100,3000,190,1.353,0.276,0.308,2.5,10
-0.1,90,3000,190,1.353,0.276,0.308,2.5,10
-0.1,80,3000,190,1.353,0.276,0.308,2.5,10
0,70,3000,190,1.353,0.276,0.308,2.5,10
0,60,3000,190,1.353,0.276,0.308,2.5,10
0.2,50,3000,190,1.353,0.276,0.308,2.5,10
0.4,40,3000,190,1.353,0.276,0.308,2.5,10
0.9,30,3000,190,1.353,0.276,0.308,2.5,10
1.9,20,3000,190,1.353,0.276,0.308,2.5,10
4.9,10,3000,190,1.353,0.276,0.308,2.5,10
0,0,3000,190,1.353,0.276,0.308,2.5,10
